K,N,epsilon,realization,channel_seed,faa_energy_W,fpa_energy_W,faa_energy_dBm,fpa_energy_dBm,faa_energy_saving_pct,faa_iterations,fpa_iterations,faa_converged,fpa_converged,faa_monotone,fpa_monotone,faa_wins,fpa_wins,tie,same_physical_channel
8,4,0.08,19,21064839,8.821623154814775e-05,0.0001877855194327722,-10.544514985050277,-7.2633790021106135,53.022878540041305,4,17,1,1,1,1,1,0,0,1
8,4,0.08,20,21064840,0.0001229654601551095,0.00022692753268594568,-9.102168606792148,-6.441128087947864,45.812895112517516,5,12,1,1,1,1,1,0,0,1
8,4,0.08,21,21064841,0.00011679338388415257,0.00023130332163138426,-9.325817584563868,-6.35818130498628,49.506395731627265,4,17,1,1,1,1,1,0,0,1
8,4,0.08,22,21064842,8.082351144606156e-05,0.00016538184536389069,-10.924622851910685,-7.815121664341485,51.129151287298136,7,21,1,1,1,1,1,0,0,1
8,4,0.08,23,21064843,0.00015688449549605566,0.00023775827057975464,-8.044199745343205,-6.238643669050548,34.015125903504725,6,10,1,1,1,1,1,0,0,1
8,4,0.08,24,21064844,9.25593753164547e-05,0.00011910950258937263,-10.335795851013819,-9.240535890000064,22.290519812217582,4,10,1,1,1,1,1,0,0,1
8,4,0.08,25,21064845,0.00017121812926513495,0.0003683069522569642,-7.664502523752289,-4.337900832131312,53.51211042422091,6,14,1,1,1,1,1,0,0,1
8,4,0.08,26,21064846,0.00018160758345816603,0.0002532206800886003,-7.408660204334839,-5.9650082913804345,28.28090367871112,5,16,1,1,1,1,1,0,0,1
8,4,0.08,27,21064847,7.504855757232406e-05,0.00011781255265187147,-11.246576504480288,-9.288084340225513,36.29833503897693,3,9,1,1,1,1,1,0,0,1
8,4,0.08,28,21064848,0.00013521717525820953,0.000224114381471974,-8.689681408935126,-6.495302737928342,39.66599806308336,3,11,1,1,1,1,1,0,0,1
8,4,0.08,29,21064849,0.0001561134124348716,0.00022666081879141239,-8.065597830604382,-6.44623546716584,31.1246587445989,6,19,1,1,1,1,1,0,0,1
8,4,0.08,30,21064850,0.00018248416833944076,0.0002632216130001178,-7.387748073777132,-5.796784538828491,30.67280218385445,3,16,1,1,1,1,1,0,0,1
8,4,0.08,31,21064851,0.0001612418529374977,0.00023577961344583496,-7.925222197232362,-6.274937486503273,31.613318649137838,4,9,1,1,1,1,1,0,0,1
8,4,0.08,32,21064852,0.00013327687476928423,0.0001550796063926759,-8.752451996585348,-8.094453099456235,14.059057880367023,5,11,1,1,1,1,1,0,0,1
8,4,0.08,33,21064853,0.00014805477000400435,0.00028128724598539245,-8.295775960217513,-5.50849958996327,47.36527442424709,6,19,1,1,1,1,1,0,0,1
8,4,0.08,34,21064854,9.172669675334531e-05,0.00015163408228119587,-10.375042459519598,-8.192031728262602,39.50786302564623,6,25,1,0,1,1,1,0,0,1
8,4,0.08,35,21064855,8.949925140306597e-05,0.00019685460639821647,-10.48180597230203,-7.058544182630307,54.535353253548834,3,13,1,1,1,1,1,0,0,1
8,4,0.08,36,21064856,9.369510573668978e-05,0.00018120612325663198,-10.282830943530207,-7.418271308775556,48.29363155460552,3,25,1,0,1,1,1,0,0,1
8,4,0.08,37,21064857,0.0001347565536949737,0.00014836278875012305,-8.7045010432786,-8.286750119071442,9.170921610313874,4,8,1,1,1,1,1,0,0,1
8,4,0.08,38,21064858,0.00010682867221930412,0.00012089466840570048,-9.713121694476358,-9.175928516044142,11.634918538502824,7,12,1,1,1,1,1,0,0,1
8,4,0.08,39,21064859,0.00012573189332319164,0.0002265928650539464,-9.005545446101488,-6.447537693026507,44.51198042212942,6,14,1,1,1,1,1,0,0,1
8,4,0.08,40,21064860,0.00011265893740327305,0.00021321106146792476,-9.482343493377648,-6.711902677042628,47.16083836005791,4,24,1,1,1,1,1,0,0,1
8,4,0.08,41,21064861,0.00012106612730716589,0.0002688690192600893,-9.169773496837488,-5.704592369716742,54.97207984752863,4,25,1,0,1,1,1,0,0,1
8,4,0.08,42,21064862,0.00016330321270674738,0.00039080895123342935,-7.870052711905357,-4.080354975971637,58.2140551818613,6,16,1,1,1,1,1,0,0,1
8,4,0.08,43,21064863,7.652550080146114e-05,0.00010385899420754156,-11.161938195927718,-9.835558875201817,26.317887646263813,3,10,1,1,1,1,1,0,0,1
8,4,0.08,44,21064864,7.360353770165086e-05,0.00011547928447325933,-11.331013111056818,-9.374959157358777,36.26256169027903,4,11,1,1,1,1,1,0,0,1
8,4,0.08,45,21064865,0.00010057064700047199,0.00018684282960536268,-9.97528755918889,-7.285235642450468,46.17366520679932,6,25,1,0,1,1,1,0,0,1
8,4,0.08,46,21064866,0.00015851071582378233,0.0004800137593114148,-7.999413727785476,-3.187463136507086,66.97788079009074,8,24,1,1,1,1,1,0,0,1
8,4,0.08,47,21064867,0.0001822182099892868,0.0002885425777518465,-7.394082239454494,-5.3979009267008085,36.84876200627873,3,13,1,1,1,1,1,0,0,1
8,4,0.08,48,21064868,9.900253414127288e-05,0.0002168342007419481,-10.04353688740979,-6.638722164968238,54.34182716448193,4,8,1,1,1,1,1,0,0,1
8,4,0.08,49,21064869,0.0001242060671891088,0.00015821832593491237,-9.05857189325349,-8.00743214950442,21.497041221252392,7,11,1,1,1,1,1,0,0,1
8,4,0.08,50,21064870,0.00013496768593907585,0.0002690400770548772,-8.697701981583766,-5.701830213085591,49.833613112017524,6,18,1,1,1,1,1,0,0,1
8,6,0.08,1,21066821,6.856399605141322e-05,0.0001248813442476019,-11.639038787671222,-9.03502435088386,45.096686407001215,8,19,1,1,1,1,1,0,0,1
8,6,0.08,2,21066822,7.526882455031913e-05,8.812286709108621e-05,-11.233848661537998,-10.549113814533868,14.586500604299205,8,25,1,0,1,1,1,0,0,1
8,6,0.08,3,21066823,0.00015571001581856367,0.00024861146209065256,-8.076834511773312,-6.0447885233167264,37.36812675121702,4,19,1,1,1,1,1,0,0,1
8,6,0.08,4,21066824,0.0001716211796454459,0.00022030668864173898,-7.654291172125425,-6.569723172110033,22.09896998427727,7,25,1,0,1,1,1,0,0,1
8,6,0.08,5,21066825,0.00014099055941772342,0.00024662830746380267,-8.508099662811539,-6.079570774978999,42.83277500965033,6,14,1,1,1,1,1,0,0,1
8,6,0.08,6,21066826,0.00016945503284788419,0.00026312237059976503,-7.709455280033182,-5.798422267336758,35.59839383415942,5,25,1,0,1,1,1,0,0,1
8,6,0.08,7,21066827,9.255852731290831e-05,0.00013453950391406063,-10.335835640062376,-8.711501780192282,31.203457259637574,8,19,1,1,1,1,1,0,0,1
8,6,0.08,8,21066828,8.013291118988004e-05,0.00016209870669654916,-10.961890792640258,-7.902204501532912,50.565360561518936,7,14,1,1,1,1,1,0,0,1
8,6,0.08,9,21066829,7.796557235656784e-05,0.00015146283579766705,-11.080971285433353,-8.19693916257284,48.52494874668871,4,13,1,1,1,1,1,0,0,1
8,6,0.08,10,21066830,0.00010048446015267933,0.00012916059119337858,-9.979010963705367,-8.888699757992361,22.201919932191622,6,12,1,1,1,1,1,0,0,1
8,6,0.08,11,21066831,0.00017584990003956718,0.0003287141345708191,-7.548578742181032,-4.831816210351051,46.50369985788318,5,20,1,1,1,1,1,0,0,1
8,6,0.08,12,21066832,0.00012594795888572815,0.00022422423731247702,-8.998088662909021,-6.493174445414996,43.82946268640525,16,25,1,0,1,1,1,0,0,1
8,6,0.08,13,21066833,5.747499869308537e-05,7.86898197129851e-05,-12.405210299340348,-11.040814497051754,26.96005798117103,4,9,1,1,1,1,1,0,0,1
8,6,0.08,14,21066834,5.330709156832227e-05,0.0001067806652278347,-12.732150119092092,-9.715073778789538,50.0779551667125,8,24,1,1,1,1,1,0,0,1
8,6,0.08,15,21066835,6.891169592080891e-05,0.00012144764958647672,-11.617070619415593,-9.156108858115138,43.25810655418211,5,25,1,0,1,1,1,0,0,1
8,6,0.08,16,21066836,8.671092422731283e-05,0.0001432027629495907,-10.619261847294128,-8.440486026832945,39.44884690679031,5,17,1,1,1,1,1,0,0,1
8,6,0.08,17,21066837,7.304318837618658e-05,9.0433506093138e-05,-11.364202778620065,-10.436706313020599,19.22994968152736,8,13,1,1,1,1,1,0,0,1
8,6,0.08,18,21066838,0.00010661811830818679,0.00014562398116962845,-9.721689865604686,-8.367671000776737,26.785329276231035,4,11,1,1,1,1,1,0,0,1
8,6,0.08,19,21066839,0.0001388097595410117,0.00022486157687670678,-8.575799981044964,-6.48084748103853,38.26879564349844,9,25,1,0,1,1,1,0,0,1
8,6,0.08,20,21066840,8.362886954645308e-05,0.00015250861301954787,-10.776437737527644,-8.167056285713974,45.16449406320815,4,23,1,1,1,1,1,0,0,1
8,6,0.08,21,21066841,8.905862642102353e-05,0.00018370967951445978,-10.50324007412411,-7.358679604662707,51.5220827468627,5,25,1,0,1,1,1,0,0,1
8,6,0.08,22,21066842,0.00010162537900052797,0.0001546919718545707,-9.929978217419738,-8.105322245665077,34.30468447576051,4,25,1,0,1,1,1,0,0,1
8,6,0.08,23,21066843,0.00012155384577125035,0.0001697940623206461,-9.152312962133957,-7.70077501055945,28.41101502024077,5,13,1,1,1,1,1,0,0,1
8,6,0.08,24,21066844,8.726613054114102e-05,0.0001383489681156134,-10.591542806150013,-8.590240757233639,36.923179312609136,6,22,1,1,1,1,1,0,0,1
8,6,0.08,25,21066845,0.00013792861928067521,0.00024360787172274823,-8.603456112273705,-6.133086824163439,43.38088572209492,3,9,1,1,1,1,1,0,0,1
8,6,0.08,26,21066846,0.00013405026299052024,0.00014767277458856696,-8.727323296466391,-8.306995651878909,9.22479559011509,4,15,1,1,1,1,1,0,0,1
8,6,0.08,27,21066847,9.971370894817e-05,0.00017043312421993263,-10.012451294390338,-7.684459948516336,41.493938220896496,7,17,1,1,1,1,1,0,0,1
8,6,0.08,28,21066848,0.00014368634165195767,0.00025571053792548186,-8.425845124997604,-5.9225137416926374,43.80898698283988,7,25,1,0,1,1,1,0,0,1
8,6,0.08,29,21066849,0.00013322327544668927,0.0002607494038687269,-8.754198929210471,-5.837766757943111,48.90754361465005,5,25,1,0,1,1,1,0,0,1
8,6,0.08,30,21066850,0.00011465372022832984,0.0001346862460486737,-9.406118489286131,-8.706767514941289,14.873475509224885,8,23,1,1,1,1,1,0,0,1
8,6,0.08,31,21066851,6.343068706680885e-05,0.00010092004886723313,-11.977005843977793,-9.960225478615126,37.14758585753755,6,15,1,1,1,1,1,0,0,1
8,6,0.08,32,21066852,0.00012588115380528507,0.00015446328996180687,-9.000392850710826,-8.111747192254608,18.504161191690994,6,11,1,1,1,1,1,0,0,1
8,6,0.08,33,21066853,6.45413863348461e-05,9.162379623145646e-05,-11.901617102815491,-10.379917181458518,29.558270897437854,3,12,1,1,1,1,1,0,0,1
8,6,0.08,34,21066854,0.00018068696830436537,0.0002300580164577651,-7.430731689531392,-6.381626289816065,21.46025985687113,7,25,1,0,1,1,1,0,0,1
8,6,0.08,35,21066855,8.28480505759569e-05,9.351169097455002e-05,-10.817177061229222,-10.291340895731036,11.403537127240389,4,18,1,1,1,1,1,0,0,1
8,6,0.08,36,21066856,6.183088371870924e-05,8.680447825575209e-05,-12.087945462972387,-10.614578689295858,28.76993795580815,5,25,1,0,1,1,1,0,0,1
8,6,0.08,37,21066857,0.00011587613724174699,0.00012956645864714377,-9.360059905355442,-8.875074113495494,10.566254220685666,8,25,1,0,1,1,1,0,0,1
8,6,0.08,38,21066858,0.0001826809849485286,0.0002873041087134458,-7.3830665550297345,-5.416581631524383,36.415463821043794,9,25,1,0,1,1,1,0,0,1
8,6,0.08,39,21066859,0.00010667866139687275,0.00015294249610350023,-9.719224424722157,-8.154718261705604,30.249169384105983,6,25,1,0,1,1,1,0,0,1
8,6,0.08,40,21066860,9.761837664908335e-05,0.0001485302893577512,-10.104684187467717,-8.28184972881714,34.27712484020079,5,17,1,1,1,1,1,0,0,1
8,6,0.08,41,21066861,9.748839420773098e-05,0.00013908670205153221,-10.110470830865829,-8.567143905091278,29.90818477268149,7,10,1,1,1,1,1,0,0,1
8,6,0.08,42,21066862,0.0001064739968790379,0.00020077899962158552,-9.727564428433256,-6.972817139643479,46.969555043250146,6,20,1,1,1,1,1,0,0,1
8,6,0.08,43,21066863,0.00013649472380908214,0.00016755150185206972,-8.648841359117808,-7.758516750018324,18.53566079664713,4,12,1,1,1,1,1,0,0,1
8,6,0.08,44,21066864,0.00010737323919963989,0.00013039241551507624,-9.69103945043358,-8.84747669307673,17.653769373399502,5,17,1,1,1,1,1,0,0,1
8,6,0.08,45,21066865,0.000146137717527417,0.00027931204136627855,-8.352376800275401,-5.539103411117275,47.679406583199224,7,17,1,1,1,1,1,0,0,1
8,6,0.08,46,21066866,7.564804338014555e-05,0.00012518091662489715,-11.212023004259255,-9.024618726926336,39.569029034334484,4,17,1,1,1,1,1,0,0,1
8,6,0.08,47,21066867,0.00017069590016343246,0.00020634380445879992,-7.677769098037234,-6.8540856642673775,17.27597510807996,6,9,1,1,1,1,1,0,0,1
8,6,0.08,48,21066868,6.455874794081699e-05,0.00011156130430988047,-11.900449009574087,-9.524864168578304,42.131594516415745,4,11,1,1,1,1,1,0,0,1
8,6,0.08,49,21066869,0.00012658735701408125,0.0001571530780501332,-8.976096675667485,-8.03677108333347,19.449648339882476,4,16,1,1,1,1,1,0,0,1
8,6,0.08,50,21066870,8.660034775467777e-05,0.00012107369827098479,-10.62480364014589,-9.16950191591911,28.473030070618172,11,17,1,1,1,1,1,0,0,1
8,8,0.08,1,21068821,0.00022825969923975472,0.00026527101740297975,-6.415707593060072,-5.763101969439325,13.952266073228882,6,14,1,1,1,1,1,0,0,1
8,8,0.08,2,21068822,0.00012758588957436262,0.00019454541628823773,-8.941973539757356,-7.109789972127247,34.418455079233595,18,25,1,0,1,1,1,0,0,1
8,8,0.08,3,21068823,8.411512619933797e-05,0.00011728092615032959,-10.751258991580197,-9.307726131293677,28.27893762407709,6,24,1,1,1,1,1,0,0,1
8,8,0.08,4,21068824,9.863675713321727e-05,0.00012224101800333936,-10.059612144161797,-9.12783042019433,19.30960757335748,4,21,1,1,1,1,1,0,0,1
8,8,0.08,5,21068825,8.196809367371576e-05,0.00015409461339684739,-10.863551651526526,-8.122125424166423,46.806645692007855,5,17,1,1,1,1,1,0,0,1
8,8,0.08,6,21068826,0.000125513354192618,0.00014105222269044385,-9.013100642736067,-8.506200658745197,11.01639392945106,10,24,1,1,1,1,1,0,0,1
8,8,0.08,7,21068827,0.00014354123451548905,0.00017761807865460544,-8.430233229709232,-7.505128321365515,19.185459271509142,7,17,1,1,1,1,1,0,0,1
8,8,0.08,8,21068828,6.88344084176899e-05,0.00010545497559551579,-11.621944156828242,-9.769329244811708,34.72625826427396,7,15,1,1,1,1,1,0,0,1
8,8,0.08,9,21068829,0.0001514152960325187,0.0001590161783855754,-8.198302500210964,-7.985586880937268,4.779942789611276,7,16,1,1,1,1,1,0,0,1
8,8,0.08,10,21068830,8.462870255287009e-05,8.462990727395981e-05,-10.724823172656823,-10.724761349660401,0.001423516967612058,4,9,1,1,1,1,1,0,0,1
8,8,0.08,11,21068831,5.129185953018624e-05,6.427822731270053e-05,-12.899515557780834,-11.91936108867748,20.203369516303322,8,22,1,1,1,1,1,0,0,1
8,8,0.08,12,21068832,4.653696494168306e-05,7.037316676718438e-05,-13.322019440415694,-11.52592905437448,33.87115135000057,5,21,1,1,1,1,1,0,0,1
8,8,0.08,13,21068833,8.596376821364736e-05,0.0001239300376623206,-10.656845555058045,-9.068234183217008,30.635244017372237,6,20,1,1,1,1,1,0,0,1
8,8,0.08,14,21068834,9.40793848536812e-05,9.670390241758896e-05,-10.265055309312576,-10.145559999167055,2.7139727542478247,6,14,1,1,1,1,1,0,0,1
8,8,0.08,15,21068835,0.00015127172435278462,0.0002193559270669207,-8.20242242533116,-6.588506263254558,31.038232531261887,10,15,1,1,1,1,1,0,0,1
8,8,0.08,16,21068836,8.166937124778602e-05,9.63543855717284e-05,-10.879407879240253,-10.161285136369003,15.240628889704789,9,12,1,1,1,1,1,0,0,1
8,8,0.08,17,21068837,7.941759657664205e-05,8.650518828224105e-05,-11.000832601743781,-10.629578442718834,8.193256203864054,4,11,1,1,1,1,1,0,0,1
8,8,0.08,18,21068838,9.381558155994679e-05,0.00013372826444830928,-10.277250249096493,-8.73776791716117,29.846108489495997,8,19,1,1,1,1,1,0,0,1
8,8,0.08,19,21068839,0.00022968306590054967,0.0002865290134869318,-6.388710233380741,-5.428313954791207,19.839508360634053,9,11,1,1,1,1,1,0,0,1
8,8,0.08,20,21068840,0.00011936835183995531,0.00015335684644832815,-9.231108025464,-8.142968306475405,22.16301090921616,5,25,1,0,1,1,1,0,0,1
8,8,0.08,21,21068841,8.793417218892733e-05,0.00011900891668036113,-10.558423205000146,-9.244204981032432,26.11127414502527,6,18,1,1,1,1,1,0,0,1
8,8,0.08,22,21068842,0.000116491317238023,0.00013293336142516482,-9.337064438752432,-8.763660133037696,12.368636443755253,13,17,1,1,1,1,1,0,0,1
8,8,0.08,23,21068843,8.297771181997738e-05,0.00011049019973426416,-10.810385453766404,-9.56676241346138,24.90038752799437,11,25,1,0,1,1,1,0,0,1
8,8,0.08,24,21068844,0.0001147809759758978,0.00017185856908889617,-9.401300867928866,-7.648288085064392,33.21195644511285,5,20,1,1,1,1,1,0,0,1
8,8,0.08,25,21068845,8.432751914297422e-05,8.43296709605287e-05,-10.740306761268876,-10.740195942099003,0.0025516731299521232,4,11,1,1,1,1,1,0,0,1
8,8,0.08,26,21068846,9.927358979642358e-05,0.00014869058890562488,-10.031662734706423,-8.277165184699657,33.23478605667953,9,22,1,1,1,1,1,0,0,1
8,8,0.08,27,21068847,0.0001063594885187601,0.00012574100208614602,-9.732237598513224,-9.005230828855494,15.413837368742707,12,15,1,1,1,1,1,0,0,1
8,8,0.08,28,21068848,0.00012998583881003426,0.00015287934310111823,-8.861039589366797,-8.156511920452234,14.974884001131295,5,15,1,1,1,1,1,0,0,1
8,8,0.08,29,21068849,5.32741759014099e-05,6.327653339684931e-05,-12.734832596661,-11.987573216699667,15.807372747030815,10,11,1,1,1,1,1,0,0,1
8,8,0.08,30,21068850,6.313957236394918e-05,7.617511912711354e-05,-11.996983638534635,-11.181868579296063,17.112604368116468,6,16,1,1,1,1,1,0,0,1
8,8,0.08,31,21068851,6.505521127036582e-05,9.534119152710653e-05,-11.867179083981227,-10.207194247771977,31.76589234059455,9,25,1,0,1,1,1,0,0,1
8,8,0.08,32,21068852,7.979829232164033e-05,9.544480601256309e-05,-10.98006402424006,-10.202477003919334,16.39325841247271,9,15,1,1,1,1,1,0,0,1
8,8,0.08,33,21068853,7.609361053053534e-05,8.202602914323895e-05,-11.186518087725304,-10.860483120126139,7.232361086679021,5,10,1,1,1,1,1,0,0,1
8,8,0.08,34,21068854,0.00012172580078652877,0.00014440367932990267,-9.14617359718797,-8.404217410301147,15.70450188569249,9,15,1,1,1,1,1,0,0,1
8,8,0.08,35,21068855,7.299242079202858e-05,9.057279380358509e-05,-11.367222327437393,-10.430022358261134,19.410213898978395,5,15,1,1,1,1,1,0,0,1
8,8,0.08,36,21068856,6.471883639849709e-05,0.00010194217482025405,-11.889692996506467,-9.916461054700855,36.514169417505265,8,22,1,1,1,1,1,0,0,1
8,8,0.08,37,21068857,0.00011481587850120046,0.0001500284731862036,-9.399980468806262,-8.238263104499312,23.47060790340779,11,20,1,1,1,1,1,0,0,1
8,8,0.08,38,21068858,4.9701658959527736e-05,6.873454918510609e-05,-13.036291149901228,-11.628249114291176,27.690427086852186,12,25,1,0,1,1,1,0,0,1
8,8,0.08,39,21068859,0.00012573500331308782,0.00013569879520357702,-9.00543802429219,-8.674240081896444,7.34257947945772,6,14,1,1,1,1,1,0,0,1
8,8,0.08,40,21068860,0.00019609386085203977,0.00025857950055386213,-7.075360026596911,-5.87405907720221,24.164962639335986,7,20,1,1,1,1,1,0,0,1
8,8,0.08,41,21068861,0.00011991207809065502,0.00015816143487193754,-9.211370705797016,-8.008994036707499,24.183744167630255,6,11,1,1,1,1,1,0,0,1
8,8,0.08,42,21068862,0.00010755551704805583,0.00016260381370060954,-9.683673076189258,-7.888692727043911,33.85424695752222,12,16,1,1,1,1,1,0,0,1
8,8,0.08,43,21068863,0.0001851549422027957,0.00028344833899253484,-7.324646911610867,-5.475260836315227,34.67771133854762,8,25,1,0,1,1,1,0,0,1
8,8,0.08,44,21068864,0.00013948033783597918,0.00016334162465652638,-8.554870093880897,-7.8690312907165385,14.60820955511037,10,18,1,1,1,1,1,0,0,1
8,8,0.08,45,21068865,8.220066463823707e-05,9.623186534068735e-05,-10.851246709325546,-10.166810958403453,14.580618023745002,10,17,1,1,1,1,1,0,0,1
8,8,0.08,46,21068866,9.438054918101982e-05,0.00011490605524868479,-10.251174999153776,-9.39657084524958,17.86285850927765,11,19,1,1,1,1,1,0,0,1
8,8,0.08,47,21068867,0.00011245862042728942,0.00012720888479328271,-9.490072484496865,-8.954825547100771,11.595309863743248,11,14,1,1,1,1,1,0,0,1
8,8,0.08,48,21068868,8.604064839938272e-05,0.00010463889912481419,-10.652963254438854,-9.803068380807163,17.773744640840793,9,13,1,1,1,1,1,0,0,1
8,8,0.08,49,21068869,7.520153167241362e-05,8.327096686940829e-05,-11.237733137952851,-10.795063926659374,9.69057463887715,8,14,1,1,1,1,1,0,0,1
8,8,0.08,50,21068870,6.174822114820918e-05,8.131633126383085e-05,-12.093755491070752,-10.898222235880555,24.064182202383105,5,11,1,1,1,1,1,0,0,1
12,4,0.08,1,21464821,6.446866296546107e-06,9.070068575843522e-06,-21.906513366563306,-20.42389429367926,28.921526418045357,3,12,1,1,1,1,1,0,0,1
12,4,0.08,2,21464822,4.254861956948389e-06,8.70350577545287e-06,-23.711145254285327,-20.603057781568804,51.1132402652195,4,8,1,1,1,1,1,0,0,1
12,4,0.08,3,21464823,6.7373929790468216e-06,1.3199699637924664e-05,-21.715081203548984,-18.794359511483954,48.95798265220135,4,20,1,1,1,1,1,0,0,1
12,4,0.08,4,21464824,3.7261738010924474e-06,3.2619264797308248e-06,-24.287368920337016,-24.865258317099173,-14.232304874018268,4,6,1,1,1,1,0,1,0,1
12,4,0.08,5,21464825,4.230563992136117e-06,6.03055795881003e-06,-23.736017313613672,-22.19642504240927,29.84788437435222,5,8,1,1,1,1,1,0,0,1
12,4,0.08,6,21464826,2.950431482241418e-06,9.984891211217403e-06,-25.301144665121818,-20.006566625534546,70.451040278468,3,10,1,1,1,1,1,0,0,1
12,4,0.08,7,21464827,4.980722413926563e-06,6.64245880803078e-06,-23.027076617326337,-21.77671130105551,25.016886700075073,3,8,1,1,1,1,1,0,0,1
12,4,0.08,8,21464828,1.2547111044807208e-05,1.8085768797402158e-05,-19.01456258384471,-17.426630253390268,30.624397639046023,4,13,1,1,1,1,1,0,0,1
12,4,0.08,9,21464829,5.367240315669376e-06,8.406185916438867e-06,-22.70248958945761,-20.754010090973416,36.15130132711706,5,11,1,1,1,1,1,0,0,1
12,4,0.08,10,21464830,4.395301786248861e-06,5.992346610542612e-06,-23.57011300430257,-22.224030740314838,26.65140934077472,5,8,1,1,1,1,1,0,0,1
12,4,0.08,11,21464831,3.2975686312534494e-06,5.224046376310219e-06,-24.81806156853778,-22.819929762800314,36.87711797109762,5,8,1,1,1,1,1,0,0,1
12,4,0.08,12,21464832,4.172139172653111e-06,8.612605558411803e-06,-23.796412129714973,-20.64865442221638,51.5577586323079,4,8,1,1,1,1,1,0,0,1
12,4,0.08,13,21464833,4.81746984713755e-06,5.400905290658107e-06,-23.171809949418932,-22.675334383650213,10.802549056539085,5,9,1,1,1,1,1,0,0,1
12,4,0.08,14,21464834,4.3692442993255405e-06,6.978993655979019e-06,-23.59593671728332,-21.562071964547947,37.394350608381245,4,7,1,1,1,1,1,0,0,1
12,4,0.08,15,21464835,3.932345565459382e-06,5.4950373647339874e-06,-24.053483243654018,-22.600293501481126,28.43823791451607,4,7,1,1,1,1,1,0,0,1
12,4,0.08,16,21464836,4.537470354357931e-06,6.482132676625813e-06,-23.43186199417169,-21.882820840509897,30.000347405418275,3,8,1,1,1,1,1,0,0,1
12,4,0.08,17,21464837,4.044486029627474e-06,7.893631065576052e-06,-23.931366603753226,-21.027231756259344,48.76266706629618,3,13,1,1,1,1,1,0,0,1
12,4,0.08,18,21464838,3.94404852132049e-06,6.611817074948858e-06,-24.040577508271443,-21.796791702910404,40.348493060041335,3,15,1,1,1,1,1,0,0,1
12,4,0.08,19,21464839,4.901249022503605e-06,1.1366988844044261e-05,-23.09693231306648,-19.44354566236751,56.88172927985571,3,13,1,1,1,1,1,0,0,1
12,4,0.08,20,21464840,3.151385760640163e-06,7.1979197752883186e-06,-25.014984316520707,-21.4279299810319,56.218103854680265,3,7,1,1,1,1,1,0,0,1
12,4,0.08,21,21464841,4.878438235828921e-06,1.1757914960612823e-05,-23.117191890871652,-19.296696851802892,58.50932540190224,4,8,1,1,1,1,1,0,0,1
12,4,0.08,22,21464842,5.206308060158707e-06,6.385677945137599e-06,-22.834701380191834,-21.94792988423659,18.46898473602052,3,8,1,1,1,1,1,0,0,1
12,4,0.08,23,21464843,3.6323786485918653e-06,4.989361457578324e-06,-24.398088858055115,-23.019550321711918,27.19752458353848,4,7,1,1,1,1,1,0,0,1
12,4,0.08,24,21464844,2.2299973030436886e-06,6.1084364353184835e-06,-26.516956621867955,-22.140699410525535,63.49315693701868,5,9,1,1,1,1,1,0,0,1
12,4,0.08,25,21464845,7.532523763565897e-06,1.1912500246127076e-05,-21.23059489542523,-19.239970773805528,36.767902556687645,4,11,1,1,1,1,1,0,0,1
12,4,0.08,26,21464846,6.2224913479633325e-06,8.70487633580581e-06,-22.060356985818675,-20.602373942259874,28.51717694864511,5,9,1,1,1,1,1,0,0,1
12,4,0.08,27,21464847,3.4858312330872425e-06,5.017832490984048e-06,-24.576936431334243,-22.994838407208007,30.531135916742496,6,9,1,1,1,1,1,0,0,1
12,4,0.08,28,21464848,5.487503281344003e-06,8.675437274451988e-06,-22.606252070561244,-20.617086259208914,36.746666389900916,5,19,1,1,1,1,1,0,0,1
12,4,0.08,29,21464849,5.0804885383524475e-06,7.374725270032872e-06,-22.940945240725256,-21.32254153781135,31.109453541314064,4,9,1,1,1,1,1,0,0,1
12,4,0.08,30,21464850,6.309504075828362e-06,9.245515589309401e-06,-22.000047747646192,-20.340688647808122,31.75606038538243,4,9,1,1,1,1,1,0,0,1
12,4,0.08,31,21464851,3.896622080092685e-06,6.142017946079028e-06,-24.093117128855802,-22.11688918946075,36.55795026485994,3,8,1,1,1,1,1,0,0,1
12,4,0.08,32,21464852,5.72039400481183e-06,7.122964064526937e-06,-22.425740571820537,-21.473392466728423,19.690820380521707,3,7,1,1,1,1,1,0,0,1
12,4,0.08,33,21464853,5.911123413808669e-06,1.1745577553025047e-05,-22.283299732553118,-19.301256232520775,49.67362492714313,5,8,1,1,1,1,1,0,0,1
12,4,0.08,34,21464854,4.232476659870754e-06,6.358181978347937e-06,-23.734054281433714,-21.96667046244881,33.4325963886537,3,10,1,1,1,1,1,0,0,1
12,4,0.08,35,21464855,5.065797184156836e-06,8.365318139520669e-06,-22.953522017473542,-20.775175378323713,39.442862785764824,3,10,1,1,1,1,1,0,0,1
12,4,0.08,36,21464856,5.78199437084054e-06,7.575397473960951e-06,-22.37922335479972,-21.20594575205956,23.674046269979993,3,9,1,1,1,1,1,0,0,1
12,4,0.08,37,21464857,4.882930336743784e-06,6.5135886276261066e-06,-23.11319471616671,-21.861796732187194,25.03471410469807,3,8,1,1,1,1,1,0,0,1
12,4,0.08,38,21464858,7.056184814778592e-06,8.9787933178892e-06,-21.514300527363027,-20.467820253143326,21.412771572322917,3,7,1,1,1,1,1,0,0,1
